Date,GDX,QQQ,VNQ,VOX,XLE,XLF,XLI,XLP,XLU,XLV,XLY,DGS10
2021-02-11,33.0988655090332,328.2717590332031,80.38371276855469,127.86161041259766,38.9062614440918,29.47072029113769,85.4427719116211,60.74613952636719,57.48500061035156,111.09971618652344,166.15386962890625,1.16
2021-02-12,33.070335388183594,330.1065673828125,80.40165710449219,128.03651428222656,39.48073959350586,29.77298164367676,86.06226348876953,60.8387565612793,57.06579208374024,111.9300308227539,166.3883056640625,1.20
2021-02-16,32.41425704956055,329.21368408203125,79.78241729736328,128.55148315429688,40.47063064575195,30.28305435180664,85.97648620605469,60.72761917114258,56.42788696289063,110.8229522705078,165.6653594970703,1.30
2021-02-17,31.587024688720703,327.6340637207031,79.68370819091797,128.77496337890625,41.07164001464844,30.43418312072754,85.73820495605469,60.94989776611328,56.47344970703125,111.22379302978516,166.62274169921875,1.29
2021-02-18,31.17815971374512,326.2015686035156,79.34268188476562,127.75474548339844,40.14361190795898,30.254711151123047,85.30934143066406,60.912845611572266,56.81063079833984,110.52709197998048,166.67161560058594,1.29
2021-02-19,31.1306209564209,324.7789001464844,79.80036926269531,127.04540252685548,40.81533050537109,30.61365127563477,86.71035766601562,60.144142150878906,55.96311569213867,109.19095611572266,165.70443725585938,1.34
2021-02-22,32.52835464477539,316.3607482910156,80.4644775390625,126.47213745117188,42.22946166992188,30.897022247314453,86.98674011230469,60.1997184753418,54.86955642700195,108.93327331542967,162.2070770263672,1.37
2021-02-23,31.796205520629883,315.4187927246094,80.967041015625,127.57982635498048,42.92768478393555,31.08594512939453,87.25360107421875,60.28306579589844,55.32520294189453,108.75194549560548,161.1422882080078,1.37
2021-02-24,32.043426513671875,318.0188903808594,81.5862808227539,127.96851348876952,44.447879791259766,31.69046401977539,88.90241241455078,60.24602890014648,54.67817687988281,109.50589752197266,162.8323211669922,1.38
2021-02-25,30.74077415466309,306.9318542480469,80.02474212646484,124.1595458984375,43.59055709838867,31.114273071289062,87.26312255859375,59.58845138549805,54.186073303222656,108.4083480834961,156.77545166015625,1.54
2021-02-26,29.59975814819336,308.2171325683594,78.8580551147461,124.82029724121094,42.55647277832031,30.519197463989254,86.35771179199219,58.62526321411133,53.18364334106445,107.47306823730467,157.4299774169922,1.44
2021-03-01,29.38106346130371,317.4889831542969,79.20807647705078,128.1142120361328,43.66127014160156,31.47320938110352,88.56884002685547,59.21799850463867,54.35921859741211,108.87600708007812,161.12269592285156,1.45
2021-03-02,30.38895797729492,312.3968505859375,78.44524383544922,127.03569793701172,43.422630310058594,31.359865188598636,88.3115005493164,59.11612319946289,54.19518661499024,108.5610580444336,159.2666015625,1.42
2021-03-03,29.80894470214844,303.3310852050781,77.99652099609375,124.87858581542967,44.05899429321289,31.605457305908203,88.40682220458984,58.83827590942383,53.55727767944336,107.18673706054688,155.5249786376953,1.47
2021-03-04,29.827964782714844,298.366455078125,77.1080551147461,124.33446502685548,45.11075210571289,31.24651908874512,86.99626922607422,58.62526321411133,53.51171112060547,105.74562072753906,152.23277282714844,1.54
2021-03-05,30.21780776977539,302.8601379394531,77.95164489746094,126.8219223022461,46.79887008666992,31.84160041809082,89.05490112304688,59.9218635559082,54.386566162109375,107.8643569946289,153.19992065429688,1.56
2021-03-08,29.84697723388672,294.2848815917969,78.62474060058594,125.29640197753906,46.88725280761719,32.247772216796875,89.9889144897461,60.18119812011719,55.15206146240234,107.59712982177734,153.3855438232422,1.59
2021-03-09,30.71224594116211,305.891845703125,79.1452407836914,126.8510971069336,46.06528091430664,31.954954147338867,89.61720275878906,60.1256217956543,55.88109588623047,108.2270278930664,159.1786651611328,1.55
2021-03-10,30.835857391357425,305.0186767578125,79.93498992919922,127.64784240722656,47.23194122314453,32.60670471191406,90.94197082519533,60.912845611572266,56.26384353637695,108.47517395019533,159.989501953125,1.53
2021-03-11,31.425376892089844,312.04364013671875,80.86832427978516,129.8437957763672,47.24961853027344,32.51224899291992,91.00869750976562,60.7646598815918,56.1180419921875,109.13369750976562,162.44154357910156,1.54
2021-03-12,31.453907012939453,309.5122985839844,82.22346496582031,129.4551239013672,47.34683990478516,32.84284973144531,92.22862243652344,61.26478958129883,56.87442398071289,109.3722915649414,162.9202423095703,1.64
2021-03-15,31.967357635498047,312.8186950683594,83.4439926147461,130.12559509277344,46.80770111083984,32.6539306640625,93.0006103515625,61.53337478637695,57.60346603393555,110.12625122070312,165.10853576660156,1.62
2021-03-16,31.843753814697266,314.53570556640625,83.10296630859375,130.92236328125,45.47311782836914,32.31388854980469,91.67584991455078,61.60745620727539,57.676361083984375,110.05943298339844,163.39895629882812,1.62
2021-03-17,32.52835464477539,315.8308410644531,83.17475128173828,131.38876342773438,45.8266487121582,32.53113555908203,92.73377990722656,61.51483917236328,56.73772811889648,109.65859985351562,165.69468688964844,1.63
2021-03-18,31.967357635498047,306.15673828125,82.3311538696289,128.62924194335938,43.7673225402832,32.70115661621094,92.6479949951172,61.26478958129883,56.52812194824219,109.42955017089844,161.64048767089844,1.71
2021-03-19,32.224090576171875,307.2359924316406,81.20935821533203,129.62030029296875,43.776161193847656,32.323333740234375,91.94271850585938,61.47780227661133,56.68305206298828,109.8208465576172,162.60760498046875,1.74
2021-03-22,31.843753814697266,312.9977111816406,81.7837142944336,130.51425170898438,43.356353759765625,31.906831741333008,91.89109802246094,62.1268196105957,56.60133743286133,110.77661895751952,163.6780548095703,1.69
2021-03-23,31.035531997680664,311.6322021484375,81.66704559326172,129.1344757080078,42.7221794128418,31.460908889770508,90.28499603271484,62.387542724609375,57.44599151611328,109.65612030029295,162.1418914794922,1.63
2021-03-24,30.71224594116211,306.3764038085937,81.20935821533203,126.03490447998048,43.79402542114258,31.57475852966309,90.94464111328124,62.14544296264648,57.464351654052734,109.5316162109375,159.74464416503906,1.62
2021-03-25,30.655197143554688,305.8459777832031,82.03622436523438,125.733642578125,43.95479965209961,32.10606384277344,92.39777374267578,62.75069427490234,58.07948684692383,109.99131774902344,161.14385986328125,1.63
2021-03-26,31.15913963317871,310.4337158203125,83.80548095703125,124.95510864257812,45.04452133178711,32.60890197753906,93.99429321289062,63.85878753662109,58.27229690551758,112.06951904296876,162.48434448242188,1.67
2021-03-29,31.24472045898437,310.34527587890625,83.31803131103516,125.50009155273438,44.50859451293945,32.32427978515625,94.01341247558594,64.50125885009766,58.8966064453125,112.59624481201172,161.59393310546875,1.73
2021-03-30,30.265350341796875,308.7833251953125,83.42635345458984,125.65579986572266,44.12451934814453,32.55198287963867,94.42449188232422,63.81221008300781,58.36410140991211,111.58108520507812,163.17904663085938,1.73
2021-03-31,30.902416229248047,313.5085144042969,82.92086029052734,126.52190399169922,43.82082748413086,32.30530548095703,94.11859130859376,63.607364654541016,58.79561233520508,111.80135345458984,164.45106506347656,1.74
2021-04-01,31.948339462280277,318.8527526855469,84.4283447265625,128.89646911621094,44.93733596801758,32.70378875732422,94.43405151367188,63.300086975097656,58.74052429199219,111.46615600585938,165.77198791503906,1.69
2021-04-05,32.05293273925781,325.2185363769531,84.75330352783203,131.2029266357422,43.86548614501953,32.95995330810547,95.6003646850586,64.11018371582031,59.38321304321289,112.24190521240234,169.53907775878906,1.73
2021-04-06,32.594913482666016,324.9926452636719,84.96994018554688,131.90357971191406,43.74937057495117,32.89353561401367,95.3709487915039,64.3802261352539,59.69535827636719,111.8109359741211,170.2729949951172,1.67
2021-04-07,32.26211929321289,325.778564453125,85.03314208984375,132.58477783203125,43.90121078491211,33.05482864379883,94.93119049072266,64.221923828125,59.621917724609375,111.56192779541016,169.76414489746094,1.68
2021-04-08,33.022796630859375,329.17755126953125,84.71720886230469,133.0616455078125,43.32955551147461,33.06431579589844,95.1606216430664,64.28709411621094,59.57600402832031,111.7343292236328,170.56649780273438,1.64
2021-04-09,33.022796630859375,331.1718444824219,84.6178970336914,133.13949584960938,43.043731689453125,33.34894180297852,96.08794403076172,64.17536163330078,59.51173400878906,112.9601593017578,172.1907501220703,1.67
2021-04-12,32.29064178466797,330.7396545410156,85.1143798828125,132.4387969970703,42.70431900024414,33.49125671386719,96.44166564941406,64.5198974609375,59.56681442260742,113.0750961303711,173.2964324951172,1.69
2021-04-13,32.86115264892578,334.600341796875,85.53865051269531,132.5263671875,42.74897766113281,33.17816925048828,95.97322082519533,64.17536163330078,60.27375793457031,113.54434967041016,175.12615966796875,1.64
2021-04-14,32.60442352294922,330.5823974609375,85.0873031616211,131.60186767578125,43.93694686889648,33.377403259277344,96.09749603271484,64.1195068359375,60.54001235961914,113.53478240966795,173.40406799316406,1.64
2021-04-15,33.95462417602539,335.5925598144531,86.57674407958984,133.15895080566406,43.57965469360352,33.34894180297852,96.47989654541016,64.63162994384766,61.21023178100586,115.47891235351562,174.64671325683594,1.56
2021-04-16,34.25889205932617,335.98553466796875,86.76628875732422,132.95458984375,43.2313117980957,33.58613967895508,96.69022369384766,65.00408172607422,61.70600891113281,116.34083557128906,175.99697875976562,1.59
2021-04-19,34.03068923950195,332.9106750488281,86.93781280517578,132.30255126953125,43.186649322509766,33.49125671386719,96.28871154785156,64.75267791748047,61.39386749267578,116.36956787109376,174.02047729492188,1.61
2021-04-20,34.420536041259766,330.48419189453125,87.65092468261719,131.1639404296875,42.0433349609375,32.865074157714844,95.22754669189452,65.10652160644531,62.17425537109375,116.81969451904295,171.82872009277344,1.58
2021-04-21,35.019569396972656,333.3134155273437,88.22864532470703,131.47535705566406,42.57926177978516,33.32048034667969,96.5277099609375,65.43242645263672,61.65093231201172,118.19876098632812,174.1183319091797,1.57
2021-04-22,34.401519775390625,329.2955322265625,87.7502212524414,130.88172912597656,42.07907485961914,32.950462341308594,96.04013061523438,64.9482192993164,61.21023178100586,117.67204284667967,172.1907501220703,1.57
2021-04-23,34.28741836547852,333.4411926269531,88.26475524902344,132.28306579589844,42.46315002441406,33.567161560058594,97.09172821044922,64.7806167602539,61.12761306762695,118.44776916503906,173.99110412597656,1.58
2021-04-26,34.21134948730469,335.6122436523437,88.52654266357422,132.78916931152344,42.74897766113281,33.69998550415039,96.80494689941406,64.05431365966797,60.77872085571289,118.0455322265625,174.75433349609375,1.58
2021-04-27,33.56477737426758,334.15826416015625,88.51750946044922,132.4096221923828,43.26703643798828,33.96564102172852,97.60798645019533,64.00774383544922,60.31049728393555,117.36555480957033,174.54884338378906,1.63
2021-04-28,33.70740509033203,333.0285339355469,88.32793426513672,133.2952117919922,44.75868988037109,34.09845733642578,97.40723419189452,64.05431365966797,60.22785568237305,117.01121520996094,174.34341430664062,1.63
2021-04-29,33.060829162597656,334.2270812988281,89.0862045288086,136.34124755859375,45.25889205932617,34.70567321777344,98.09555053710938,64.73406219482422,60.77872085571289,116.54195404052734,174.39230346679688,1.65
2021-04-30,32.670982360839844,332.03631591796875,89.43824768066406,134.978759765625,44.1155891418457,34.40206527709961,97.4454574584961,64.78992462158203,61.256141662597656,116.19718170166016,175.0674591064453,1.65
2021-05-03,33.92609405517578,330.2680358886719,89.2667465209961,134.19052124023438,45.33034896850586,34.57284164428711,98.44927215576172,65.32069396972656,61.24695587158203,117.518798828125,174.23573303222656,1.63
2021-05-04,33.57428741455078,324.3246765136719,88.68901062011719,132.5263671875,45.35714340209961,34.84798049926758,98.87947082519533,64.9854736328125,61.01744079589844,117.643310546875,172.4158172607422,1.61
2021-05-05,33.85953903198242,323.23419189453125,87.21764373779297,131.83546447753906,46.82200241088867,35.13261413574219,98.97509002685548,64.93891906738281,59.98915481567383,117.85399627685548,171.8776397705078,1.59
2021-05-06,34.953006744384766,325.6704406738281,87.70508575439453,132.75021362304688,47.06317138671875,35.6544303894043,99.66339874267578,65.77694702148438,60.44820785522461,118.0072250366211,172.2494659423828,1.58
2021-05-07,35.580562591552734,328.3131408691406,88.86053466796875,134.20997619628906,47.90279769897461,35.84418487548828,100.71500396728516,65.77694702148438,60.6318359375,118.82125091552734,173.79544067382812,1.60
2021-05-10,35.54253387451172,320.0218200683594,88.83345031738281,131.69918823242188,47.92065048217773,35.81572341918945,100.8105926513672,66.27978515625,61.24695587158203,118.97449493408205,170.7034912109375,1.63
2021-05-11,35.78974914550781,319.5797119140625,87.71411895751953,131.30020141601562,46.68802261352539,35.1800537109375,99.3192367553711,65.70245361328125,60.49411010742188,117.69116973876952,168.77587890625,1.64
2021-05-12,35.048091888427734,311.3080444335937,85.49351501464844,128.31253051757812,46.91133499145508,34.81952667236328,96.93879699707033,64.82717895507812,59.08023071289063,116.58026885986328,163.0616455078125,1.69
2021-05-13,35.11465072631836,313.71484375,86.60381317138672,129.20787048339844,46.33967971801758,35.3792839050293,98.75520324707033,65.73970031738281,60.21867752075195,117.63373565673828,164.2162322998047,1.66
2021-05-14,35.97991943359375,320.6406555175781,87.63288879394531,131.621337890625,47.77774429321289,35.939064025878906,100.12228393554688,66.02837371826172,60.512481689453125,118.22748565673828,167.06356811523438,1.63
2021-05-17,37.72947311401367,318.6955261230469,87.72314453125,130.5508575439453,48.88532257080078,36.005470275878906,99.81636810302734,65.93524169921875,60.01669692993164,118.0072250366211,166.76023864746094,1.64
2021-05-18,37.68193054199219,316.5441589355469,87.74119567871094,129.2954864501953,47.75094223022461,35.50263214111328,98.36322021484376,65.73039245605469,60.00751495361328,118.0455322265625,165.45892333984375,1.64
2021-05-19,37.12093353271485,316.9075622558594,87.46137237548828,129.37332153320312,46.562984466552734,35.28441619873047,97.80874633789062,65.51622772216797,59.90652084350586,117.84442901611328,164.06947326660156,1.68
2021-05-20,37.56782531738281,323.0376892089844,88.44529724121094,131.7381134033203,46.49151992797852,35.30338668823242,98.02862548828124,66.1214828491211,60.42984008789063,119.07984924316406,165.75241088867188,1.63
2021-05-21,37.358646392822266,321.2497253417969,88.35502624511719,131.3780517578125,46.58977508544922,35.6544303894043,98.5066375732422,66.13078308105469,60.74201202392578,119.0989990234375,164.92071533203125,1.63
2021-05-24,37.49176025390625,326.65289306640625,89.456298828125,133.7720489501953,47.05423355102539,35.8252067565918,99.11848449707033,66.32633972167969,60.6318359375,119.21393585205078,166.5547637939453,1.61
2021-05-25,37.577335357666016,327.1047668457031,89.4292221069336,133.49954223632812,46.09850692749024,35.46467590332031,98.82211303710938,66.34495544433594,59.89733505249024,118.8595733642578,167.0831298828125,1.56
2021-05-26,37.520286560058594,328.2443542480469,89.82640838623047,134.46302795410156,46.50938034057617,35.56904983520508,99.1375961303711,66.20528411865234,59.90652084350586,118.17003631591795,168.67803955078125,1.58
2021-05-27,37.28257369995117,327.016357421875,89.61878967285156,135.01771545410156,46.54511642456055,35.97700881958008,100.49512481689452,65.79558563232422,59.502559661865234,117.91145324707033,169.35321044921875,1.61
2021-05-28,37.48225021362305,328.0478515625,90.16039276123048,134.86199951171875,46.63443374633789,36.04342651367188,100.49512481689452,65.93524169921875,59.82389450073242,118.37114715576172,169.1183624267578,1.58
2021-06-01,37.54881286621094,326.9574279785156,91.78524780273438,135.15394592285156,48.42979049682617,36.26164245605469,100.8870849609375,65.71177673339844,59.4566535949707,116.4270248413086,168.7954559326172,1.62
2021-06-02,37.59635543823242,327.5959777832031,92.85942840576172,135.5918731689453,49.33191680908203,36.31856536865234,100.60028839111328,65.95388793945312,59.7688102722168,116.19718170166016,168.0126953125,1.59
2021-06-03,36.29369354248047,324.1871032714844,92.5164031982422,134.04452514648438,49.46590805053711,36.40394973754883,100.38040161132812,66.36357879638672,60.12686538696289,116.5515365600586,166.0166015625,1.63
2021-06-04,36.77862930297852,329.6884765625,92.5615692138672,135.42645263671875,49.79639434814453,36.49883270263672,100.70542907714844,66.59636688232422,60.03505325317383,116.9250259399414,167.34735107421875,1.56
2021-06-07,36.75010299682617,330.6708374023437,93.65380859375,136.62344360351562,49.58201599121094,36.26164245605469,100.00755310058594,66.4846420288086,60.14523315429688,117.34642028808594,167.34735107421875,1.57
2021-06-08,36.22713851928711,330.8280029296875,94.43011474609376,136.47744750976562,50.0107650756836,36.16676712036133,100.2656707763672,65.92594146728516,59.63108825683594,116.98249816894533,168.69761657714844,1.53
2021-06-09,36.13205337524414,330.9065856933594,94.55648803710938,136.08816528320312,49.69813537597656,35.8252067565918,99.24275207519533,65.6093521118164,60.1635856628418,118.11257934570312,167.76809692382812,1.50
2021-06-10,37.03535842895508,334.354736328125,95.23350524902344,136.63319396972656,49.63561630249024,35.40775680541992,98.75520324707033,66.01907348632812,60.55837631225586,120.13331604003906,168.5606231689453,1.45
2021-06-11,36.39828872680664,335.22906494140625,94.8543930053711,137.09054565429688,49.46590805053711,35.63546371459961,98.95597076416016,66.05630493164062,60.696102142333984,119.2809600830078,169.48037719726562,1.47
2021-06-14,36.16057586669922,338.44146728515625,95.2244644165039,138.0150909423828,49.25153732299805,35.265438079833984,98.5066375732422,66.01907348632812,60.82462692260742,119.38632202148438,169.52932739257812,1.51
2021-06-15,35.74220657348633,336.23114013671875,94.20443725585938,137.12950134277344,50.189395904541016,35.33185577392578,98.9272689819336,65.86077117919922,61.00825881958008,119.42462158203124,168.62911987304688,1.51
2021-06-16,34.96251678466797,335.003173828125,93.5905990600586,136.09793090820312,49.92144393920898,35.29390335083008,97.99039459228516,64.9854736328125,60.09014129638672,118.96492004394533,168.7073974609375,1.57
2021-06-17,33.21296310424805,339.2568664550781,93.4732666015625,137.01268005371094,48.22434997558594,34.250267028808594,96.47989654541016,65.21825408935547,60.420658111572266,119.87474060058594,169.3434295654297,1.52
2021-06-18,32.45228958129883,336.5945739746094,91.88453674316406,135.5918731689453,46.79521560668945,33.42483901977539,95.22754669189452,64.0636215209961,58.8506965637207,118.5052261352539,168.45298767089844,1.45
2021-06-21,33.060829162597656,338.6865539550781,93.7801742553711,136.97122192382812,48.78937911987305,34.204959869384766,97.32205200195312,64.79839324951172,59.613094329833984,119.9291000366211,169.7513885498047,1.50
2021-06-22,32.85164260864258,341.8436584472656,93.292724609375,138.228759765625,49.114219665527344,34.262115478515625,97.42754364013672,64.89210510253906,59.252254486083984,120.18870544433594,171.34864807128906,1.48
2021-06-23,32.642459869384766,342.0108337402344,93.1302490234375,138.50172424316406,49.24957275390625,34.32878494262695,97.20695495605467,64.4891128540039,58.62309265136719,119.6887435913086,172.6715545654297,1.50
2021-06-24,32.74705123901367,344.12548828125,92.92932891845705,139.84695434570312,49.67366790771485,34.75741958618164,97.964599609375,64.80776977539062,58.56757354736328,120.30406951904295,173.25949096679688,1.49
2021-06-25,32.670982360839844,343.7025146484375,93.55662536621094,140.2271270751953,49.93534469604492,35.17653274536133,98.15640258789062,65.30448913574219,59.196739196777344,120.8520736694336,174.35699462890625,1.54
2021-06-28,32.309661865234375,347.8824462890625,93.28387451171876,141.2409210205078,48.24797439575195,34.91934585571289,97.63851928710938,65.3607177734375,59.57608413696289,121.03475189208984,174.39620971679688,1.49
2021-06-29,31.986377716064453,349.141357421875,93.0293426513672,140.50982666015625,48.013370513916016,34.79551696777344,97.44673919677734,65.07018280029297,58.61383438110352,121.16934967041016,174.82736206054688,1.49
2021-06-30,32.309661865234375,348.5906982421875,92.53841400146484,140.19789123535156,48.60890579223633,34.94792556762695,98.20435333251952,65.57627868652344,58.502811431884766,121.09243774414062,174.9645538330078,1.45
2021-07-01,32.29064178466797,348.7283935546875,92.9384307861328,141.0069580078125,49.45710754394531,35.22414779663086,98.90444946289062,65.37946319580078,59.1412239074707,122.16924285888672,175.95425415039062,1.48
2021-07-02,32.728031158447266,352.7313232421875,93.2202606201172,141.76731872558594,49.34882736206055,35.18605041503906,99.05789947509766,65.5387954711914,59.23374176025391,123.34219360351562,177.50253295898438,1.44
2021-07-06,32.823116302490234,354.2557983398437,93.90206909179688,141.40663146972656,47.742671966552734,34.63359069824219,98.10845184326172,65.26700592041016,59.48356628417969,123.22682189941406,177.70835876464844,1.37
2021-07-07,32.86115264892578,355.0032653808594,94.2293701171875,140.3733367919922,46.96665191650391,34.68122100830078,99.08665466308594,65.61376953125,59.87216567993164,124.00556182861328,177.61033630371094,1.33
2021-07-08,32.024410247802734,352.859130859375,93.96571350097656,139.0768585205078,46.69596099853516,33.98588562011719,97.70565032958984,65.37008666992188,59.69636535644531,123.32296752929688,177.1693878173828,1.30
2021-07-09,32.68048858642578,355.062255859375,95.5112075805664,140.4903106689453,47.68852615356445,34.96697235107422,99.24967956542967,65.74496459960938,59.7703857421875,123.74598693847656,178.825439453125,1.37
2021-07-12,32.224090576171875,356.44903564453125,96.32939910888672,141.2019500732422,47.61634063720703,35.30987930297852,99.38395690917967,65.6418685913086,59.96468734741211,123.98635864257812,180.0503692626953,1.38
2021-07-13,32.594913482666016,356.44903564453125,94.9839096069336,140.402587890625,47.255401611328125,34.92887115478516,98.42494201660156,65.62313842773438,59.51131820678711,123.87097930908205,177.89453125,1.42
2021-07-14,33.03230667114258,357.0883178710937,95.64756774902344,139.7592010498047,45.847755432128906,34.766944885253906,98.41535186767578,66.20419311523438,60.02945327758789,123.75560760498048,177.57115173339844,1.37
2021-07-15,33.250999450683594,354.5802917480469,95.80211639404295,138.94036865234375,45.20709228515625,34.88124084472656,98.60713958740234,66.47600555419922,60.70486831665039,123.32296752929688,176.61083984375,1.31
2021-07-16,32.25261306762695,351.7084045410156,95.73848724365234,137.83885192871094,43.92578125,34.40499496459961,97.73444366455078,66.57909393310547,61.31553268432617,123.65945434570312,174.43540954589844,1.31
2021-07-19,31.55849266052246,348.82672119140625,93.99298095703124,135.88922119140625,42.373756408691406,33.44293594360352,95.69171142578124,66.38227844238281,60.34403610229492,122.3615264892578,172.43637084960938,1.19
2021-07-20,31.6630916595459,352.8788146972656,96.21121978759766,137.97528076171875,42.942230224609375,34.271636962890625,98.3673858642578,66.40100860595703,60.60310745239258,123.85176849365234,175.62112426757812,1.23
2021-07-21,31.967357635498047,355.6031799316406,96.20211791992188,139.21331787109375,44.44011306762695,34.86219787597656,99.30723571777344,66.23233032226562,59.93692398071289,124.0536651611328,177.23797607421875,1.30
2021-07-22,31.767683029174805,357.9537658691406,95.43849182128906,139.310791015625,43.94383239746094,34.48118591308594,98.94280242919922,66.11986541748047,60.02945327758789,124.9670181274414,178.00233459472656,1.27
2021-07-23,31.52046775817871,362.1337585449219,96.22940826416016,143.12232971191406,43.78141021728516,34.5383415222168,99.3647918701172,66.9164810180664,60.79740524291992,126.40916442871094,179.58978271484375,1.30
